generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1469000,Chlorurus_atrilunula,Scarus_altipinnis,8.5675,1.66752,-0.199323,0.217907,0
1470000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.494699,-0.216532,0.237683,0
1470000,Chlorurus_atrilunula,Scarus_altipinnis,8.44501,1.53325,-0.26883,0.034181,0
1471000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.301631,-0.0470707,0.373622,0
1471000,Chlorurus_atrilunula,Scarus_altipinnis,8.21245,1.70333,-0.235103,0.0777302,0
1472000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.3392,-0.226228,0.118928,0
1472000,Scarus_rubroviolaceus_OM,Scarus_rubroviolaceus_SY,15.0861,0.790148,0.0788933,0.657981,0
1472000,Chlorurus_atrilunula,Scarus_altipinnis,8.2079,1.18542,-0.194914,0.176822,0
1473000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.228912,-0.282587,0.13419,0
1473000,Scarus_dubius,NA,14.8624,0.845115,0.0435971,0.912431,0
1473000,Chlorurus_atrilunula,Scarus_altipinnis,8.94631,1.25949,-0.243533,0.0506591,0
1474000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.5044,-0.204435,0.312289,0
1474000,Scarus_ovifrons,NA,14.1179,0.022198,0.166404,0.296107,0
1474000,Chlorurus_atrilunula,Scarus_altipinnis,8.94418,1.27471,-0.236594,0.056881,0
1475000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.32785,-0.297247,0.145527,0
1475000,Chlorurus_atrilunula,Scarus_altipinnis,5.44845,0.250816,-0.104948,1.39125,0
1475000,Chlorurus_atrilunula,Scarus_altipinnis,8.83711,1.86089,-0.332116,0.177288,0
1476000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.151979,0.480762,0.463806,0
1476000,Scarus_globiceps_GBR,Scarus_rivulatus,14.7061,1.15951,0.0767975,1.05876,0
1476000,Chlorurus_atrilunula,Scarus_altipinnis,8.92277,1.47852,-0.239848,0.192139,0
1477000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.191698,-0.150097,0.00828255,0
1477000,Chlorurus_atrilunula,Scarus_altipinnis,8.80431,1.32175,-0.210021,0.0267374,0
1478000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0945958,0.128248,0.208664,0
1478000,Scarus_fuscopurpureus,NA,15.7393,0.00126286,-0.14254,1.08253,0
1478000,Chlorurus_atrilunula,Scarus_altipinnis,8.37361,2.04805,-0.299901,0.0948489,0
1479000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.364486,-0.112885,0.432397,0
1479000,Chlorurus_atrilunula,Scarus_altipinnis,8.91304,1.7383,-0.241343,0.342404,0
1480000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.079811,0.344602,0.404362,0
1480000,Chlorurus_sordidus_IO,NA,15.0189,0.276892,0.187768,0.252776,0
1480000,Chlorurus_atrilunula,Scarus_altipinnis,6.64344,0.129009,-0.0774134,1.61003,0
1480000,Chlorurus_atrilunula,Scarus_altipinnis,8.77562,1.50615,-0.247876,0.0891556,0
1481000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.492827,-0.00557924,0.398204,0
1481000,Scarus_zelindae,NA,15.6558,0.453343,0.295352,0.492179,0
1481000,Scarus_altipinnis,Scarus_collana,9.71252,1.25802,-0.304673,0.0059178,0
1482000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.443798,-0.141872,0.218485,0
1482000,Scarus_altipinnis,NA,14.2171,0.912438,0.0116286,2.4648,0
1482000,Chlorurus_atrilunula,Scarus_altipinnis,8.88088,2.361,-0.347933,0.160139,0
1483000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.319827,-0.0515998,0.226399,0
1483000,Scarus_altipinnis,NA,14.3871,0.923359,0.149953,1.41012,0
1483000,Scarus_viridifucatus,NA,14.8139,0.470362,0.175459,0.248345,0
1483000,Chlorurus_atrilunula,Scarus_altipinnis,8.4933,2.51912,-0.360601,0.0867342,0
1484000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.306165,0.035948,0.638151,0
1484000,Chlorurus_microrhinos_G,NA,15.48,1.13066,-0.087209,0.477427,0
1484000,Chlorurus_atrilunula,Scarus_altipinnis,8.46895,0.685225,-0.0581697,0.221101,0
1485000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0374669,0.29234,0.0167464,0
1485000,Chlorurus_atrilunula,Scarus_altipinnis,7.14237,1.26369,-0.147321,0.026675,0
1486000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.48381,-0.147365,0.187114,0
1486000,Chlorurus_atrilunula,Scarus_altipinnis,8.65408,1.22855,-0.213049,0.0140046,0
1487000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.758335,-0.192434,0.249765,0
1487000,Chlorurus_atrilunula,Scarus_altipinnis,8.40399,1.42963,-0.224713,0.145517,0
1488000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.615426,-0.103868,0.335597,0
1488000,Scarus_arabicus,Scarus_ovifrons,11.3428,0.207328,-0.0392104,0.240962,0
1488000,Chlorurus_atrilunula,Scarus_altipinnis,8.77116,1.58541,-0.296257,0.0340488,0
1489000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.239043,-0.191129,0.0731208,0
1489000,Chlorurus_atrilunula,Scarus_altipinnis,8.33864,1.60687,-0.224416,0.0589683,0
1489000,Cetoscarus_biocolor,NA,13.1966,0.143985,0.00295203,2.63787,0
1490000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.702107,-0.0982855,0.466638,0
1490000,Scarus_frenatus,NA,13.5595,0.744369,0.194033,0.624336,0
1490000,Scarus_coeruleus,NA,13.9433,0.187248,-0.0284556,0.81268,0
1490000,Chlorurus_atrilunula,Scarus_altipinnis,8.65064,2.09794,-0.242272,0.141535,0
1491000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.114691,0.132719,0.233753,0
1491000,Chlorurus_atrilunula,Scarus_altipinnis,8.26572,2.25928,-0.347762,0.0231255,0
1492000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.326342,-0.0996116,0.202778,0
1492000,Scarus_dimidiatus,NA,13.6278,0.0335406,-0.141207,0.088838,0
1492000,Chlorurus_atrilunula,Scarus_altipinnis,8.32082,2.31133,-0.261268,0.407139,0
1493000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0778651,-0.0806903,0.157117,0
1493000,Chlorurus_atrilunula,Scarus_altipinnis,8.01799,2.5015,-0.31169,0.0693809,0
1494000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.09665,0.0771602,0.204013,0
1494000,Chlorurus_atrilunula,Scarus_altipinnis,8.50513,1.96381,-0.220627,0.433786,0
1495000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.254001,-0.0486506,0.199739,0
1495000,Scarus_dimidiatus,NA,13.8336,0.153065,-0.00302236,2.31943,0
1495000,Chlorurus_atrilunula,Scarus_altipinnis,8.68016,1.70064,-0.22634,0.186634,0
1496000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0361303,0.152239,0.0374677,0
1496000,Chlorurus_atrilunula,Scarus_altipinnis,8.8847,1.17605,-0.200269,0.0487548,0
1497000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.603596,-0.0450953,0.768285,0
1497000,Chlorurus_atrilunula,Scarus_altipinnis,7.77929,0.499817,-0.0497565,0.0393209,0
1498000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.335086,-0.2547,9.12442e-05,0
1498000,Chlorurus_atrilunula,Scarus_altipinnis,8.27112,1.00207,-0.125963,0.0318043,0
1499000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.631205,-0.210835,0.214416,0
1499000,Chlorurus_atrilunula,Scarus_altipinnis,8.91969,1.14074,-0.216019,0.116647,0
1500000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.431503,-0.135269,0.233875,0
1500000,Chlorurus_gibbus,NA,15.7728,1.57338,-0.0205223,0.424073,0
1500000,Chlorurus_bleekeri,NA,15.0058,1.01654,0.349992,1.74036,0
1500000,Scarus_flavipectoralis,NA,15.4888,0.536158,-0.251794,2.64888,0
1500000,Chlorurus_atrilunula,Scarus_altipinnis,7.40238,1.5101,-0.188664,0.00193817,0
1501000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.17568,0.0233569,0.184682,0
1501000,Chlorurus_atrilunula,Scarus_altipinnis,8.67842,1.70885,-0.325254,0.0340551,0
1501000,Cetoscarus_biocolor,NA,9.44785,0.192842,0.0645981,0.747385,0
1502000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.29091,-0.239685,0.323827,0
1502000,Chlorurus_atrilunula,Scarus_altipinnis,8.94603,1.52098,-0.271144,0.101096,0
1503000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.516193,-0.118472,0.284107,0
1503000,Scarus_forsteni,NA,14.4009,0.0853986,0.0213193,0.0498945,0
1503000,Scarus_dimidiatus,NA,14.471,0.214813,0.173436,0.68277,0
1503000,Chlorurus_atrilunula,Scarus_altipinnis,5.13137,1.69627,-0.177503,0.0887011,0
1504000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.591256,-0.13364,0.35457,0
1504000,Chlorurus_atrilunula,Scarus_altipinnis,4.71438,2.40515,-0.140064,0.403496,0
1505000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.231067,-0.281211,0.080186,0
1505000,Chlorurus_atrilunula,Scarus_altipinnis,7.91434,1.53099,-0.164111,0.214747,0
1506000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.116654,-0.229358,0.0811336,0
1506000,Chlorurus_atrilunula,Scarus_altipinnis,8.92082,1.75806,-0.195992,0.241396,0
1507000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.545494,-0.270692,0.162167,0
1507000,Chlorurus_atrilunula,Scarus_altipinnis,8.7877,1.62517,-0.217925,0.226997,0
1508000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.12769,0.11339,0.328299,0
1508000,Chlorurus_atrilunula,Scarus_altipinnis,8.33271,1.95909,-0.241847,0.125128,0
1509000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0209057,0.0737092,0.042012,0
1509000,Chlorurus_atrilunula,Scarus_altipinnis,8.84441,1.68822,-0.259441,0.103639,0
1510000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0694689,0.221246,0.0536057,0
1510000,Chlorurus_atrilunula,Scarus_altipinnis,8.94244,0.893589,-0.165352,0.00286473,0
1511000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.647291,-0.0799753,0.294023,0
1511000,Chlorurus_atrilunula,Scarus_altipinnis,8.7184,1.90853,-0.292734,0.140742,0
1512000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.465524,-0.0684173,0.16103,0
1512000,Chlorurus_atrilunula,Scarus_altipinnis,8.92818,1.40415,-0.214642,0.172846,0
1513000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.232963,-0.172245,0.00172822,0
1513000,Scarus_scaber,NA,14.8572,0.583538,0.277285,0.0357035,0
1513000,Scarus_psittacus,NA,14.0315,0.713366,-0.122299,0.49835,0
1513000,Chlorurus_atrilunula,Scarus_altipinnis,6.80356,1.91244,-0.180508,0.0469001,0
1514000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.652155,-0.234555,0.18419,0
1514000,Chlorurus_atrilunula,Scarus_altipinnis,7.62108,1.74803,-0.228465,0.05465,0
1514000,Chlorurus_bowersi,NA,14.8268,0.531149,-0.326326,0.279598,0
1515000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.26161,-0.362261,0.265156,0
1515000,Chlorurus_strongylocephalus_G,NA,15.4276,0.0923157,-0.0161581,0.109953,0
1515000,Chlorurus_atrilunula,Scarus_altipinnis,8.58575,1.94558,-0.238814,0.18367,0
1516000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.190964,-0.0863104,0.25459,0
1516000,Chlorurus_atrilunula,Scarus_altipinnis,8.60507,2.23453,-0.2703,0.453023,0
1517000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.14492,-0.210964,0.0307465,0
1517000,Scarus_coeruleus,NA,15.039,0.860497,-0.0944225,1.3755,0
1517000,Chlorurus_atrilunula,Scarus_altipinnis,8.72943,2.46885,-0.377097,0.121562,0
1518000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.053132,-0.150416,0.00466257,0
1518000,Chlorurus_atrilunula,Scarus_altipinnis,8.57092,1.68083,-0.256547,0.134745,0
1519000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.272116,-0.144326,0.0635984,0
1519000,Chlorurus_atrilunula,Scarus_altipinnis,8.83046,2.38533,-0.325065,0.170848,0
1520000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.388166,-0.0689565,0.280041,0
1520000,Chlorurus_atrilunula,Scarus_altipinnis,8.79145,0.706476,-0.125963,0.0211081,0
1521000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.135138,0.0810374,0.5813,0
1521000,Chlorurus_atrilunula,Scarus_altipinnis,8.47256,1.15048,-0.207939,0.0159896,0
1522000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.597701,-0.0700011,0.478245,0
1522000,Scarus_hoefleri,NA,14.6862,0.0946875,0.0959913,0.234255,0
1522000,Scarus_altipinnis,Scarus_collana,9.66809,2.71961,-0.443125,0.360809,0
1522000,Chlorurus_atrilunula,Chlorurus_bleekeri,9.3979,0.26201,0.145634,0.0742209,0
1523000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0400276,0.257206,0.0114467,0
1523000,Chlorurus_atrilunula,Scarus_altipinnis,8.83338,2.0466,-0.273652,0.20135,0
1524000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.107097,0.304387,0.47597,0
1524000,Chlorurus_atrilunula,Scarus_altipinnis,8.54978,1.83926,-0.280074,0.10368,0
1525000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.59595,-0.280146,0.140965,0
1525000,Scarus_guacamaia,NA,15.3869,1.1246,0.1991,1.91615,0
1525000,Chlorurus_atrilunula,Scarus_altipinnis,8.72774,2.00092,-0.322118,0.198965,0
1526000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.060883,0.0909572,0.369066,0
1526000,Chlorurus_atrilunula,Scarus_altipinnis,6.21366,1.85704,-0.203778,0.000976304,0
1527000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.107416,0.101424,0.0633591,0
1527000,Chlorurus_atrilunula,Scarus_altipinnis,8.52617,1.08046,-0.129034,0.226388,0
1527000,Hipposcarus_longiceps,NA,14.9148,0.349657,0.0801165,0.299632,0
1528000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0385557,0.346538,0.157273,0
1528000,Chlorurus_atrilunula,Scarus_altipinnis,8.65531,1.96247,-0.282664,0.169583,0
1529000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.83316,-0.308019,0.101027,0
1529000,Scarus_scaber,NA,15.2065,1.08719,-0.0674926,0.684298,0
1529000,Chlorurus_atrilunula,Scarus_altipinnis,8.29788,1.69011,-0.210832,0.169887,0
1530000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.170399,-0.0192783,0.410179,0
1530000,Scarus_zufar,NA,14.0641,0.034808,0.153775,1.42029,0
1530000,Chlorurus_atrilunula,Scarus_altipinnis,7.08205,1.31603,-0.198543,0.00304688,0
1531000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0163171,0.542688,0.0495082,0
1531000,Chlorurus_atrilunula,Scarus_altipinnis,8.69928,2.24697,-0.270583,0.139238,0
1532000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0931142,0.00398498,0.0676287,0
1532000,Chlorurus_atrilunula,Scarus_altipinnis,8.8055,1.59676,-0.267298,0.0566649,0
1533000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.100283,0.187679,0.179908,0
1533000,Chlorurus_atrilunula,Scarus_altipinnis,8.61128,1.87967,-0.30855,0.00966205,0
1534000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.593153,-0.130631,0.268105,0
1534000,Scarus_guacamaia,Scarus_trispinosus,14.8203,0.450152,-0.0559759,0.983698,0
1534000,Chlorurus_atrilunula,Scarus_altipinnis,7.95577,1.265,-0.203596,0.100631,0
1535000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.305822,-0.266505,0.032788,0
1535000,Scarus_frenatus,NA,14.5104,0.0397489,0.13069,0.226178,0
1535000,Chlorurus_atrilunula,Scarus_altipinnis,8.15322,1.87005,-0.234873,0.149132,0
1536000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.65847,-0.173497,0.296515,0
1536000,Chlorurus_atrilunula,Scarus_altipinnis,8.46019,2.69981,-0.320459,0.0435888,0
1537000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.277607,-0.0566535,0.205473,0
1537000,Chlorurus_atrilunula,Scarus_altipinnis,8.752,2.35365,-0.329538,0.0339513,0
1538000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.184949,-0.161165,0.0849288,0
1538000,Chlorurus_atrilunula,Scarus_altipinnis,8.95573,2.37876,-0.30234,0.213105,0
1539000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.262042,-0.215154,0.229355,0
1539000,Chlorurus_atrilunula,Scarus_altipinnis,8.01416,2.11993,-0.242018,0.155425,0
1540000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.137421,0.158176,0.298865,0
1540000,Chlorurus_atrilunula,Scarus_altipinnis,8.36351,1.1388,-0.231664,0.00550553,0
1540000,Scarus_altipinnis,Scarus_niger,13.769,0.266042,-0.223007,0.175134,0
1541000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.287715,-0.040587,0.388229,0
1541000,Chlorurus_atrilunula,Chlorurus_japanensis,13.1404,0.926665,0.244166,1.46445,0
1541000,Chlorurus_atrilunula,Scarus_altipinnis,8.78415,0.936233,-0.136728,0.0343486,0
1542000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.113271,0.356776,0.146806,0
1542000,Scarus_hoefleri,NA,14.3637,0.720948,0.0455161,0.126086,0
1542000,Chlorurus_atrilunula,Scarus_altipinnis,6.9604,1.8972,-0.183393,0.00821373,0
1543000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.750554,-0.206077,0.318337,0
1543000,Scarus_niger,NA,15.3821,0.423773,0.00150378,0.472383,0
1543000,Scarus_hoefleri,NA,15.6523,1.54072,0.259265,0.119479,0
1543000,Chlorurus_atrilunula,Scarus_altipinnis,6.66379,1.17712,-0.17695,0.00848758,0
1544000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.876443,-0.226581,0.192658,0
1544000,Chlorurus_atrilunula,Scarus_altipinnis,7.50942,0.648598,-0.0436731,0.00413583,0
1545000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.240048,-0.0192125,0.454074,0
1545000,Chlorurus_atrilunula,Scarus_altipinnis,7.37154,1.56733,-0.204831,0.00146891,0
1546000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.258274,-0.111492,0.169751,0
1546000,Scarus_zufar,NA,12.9466,0.703494,-0.27444,1.31958,0
1546000,Chlorurus_atrilunula,Scarus_altipinnis,8.43409,2.18633,-0.251362,0.0306532,0
1547000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.469018,-0.159155,0.231892,0
1547000,Scarus_spinus,NA,15.2727,1.20568,-0.253488,2.85183,0
1547000,Scarus_chameleon,Scarus_festivus,13.0899,0.619459,0.00668357,1.68666,0
1547000,Chlorurus_atrilunula,Scarus_altipinnis,8.79238,2.13051,-0.285855,0.111886,0
1548000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0980745,0.0682895,0.0805495,0
1548000,Scarus_ovifrons,NA,15.7846,1.91281,-0.170185,0.348178,0
1548000,Chlorurus_atrilunula,Scarus_altipinnis,8.79554,2.52877,-0.296656,0.2172,0
1549000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.962653,-0.214346,0.370207,0
1549000,Chlorurus_atrilunula,Scarus_altipinnis,8.24162,2.07902,-0.277745,0.194856,0
1550000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0717256,0.137633,0.132658,0
1550000,Scarus_iseri,NA,14.1992,0.696885,0.0702749,1.65812,0
1550000,Chlorurus_atrilunula,Scarus_altipinnis,8.32357,1.13654,-0.142441,0.129274,0
1551000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.12504,0.0240565,0.134347,0
1551000,Chlorurus_atrilunula,Scarus_altipinnis,8.67506,1.52053,-0.199827,0.109938,0
1552000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0694084,-0.0369077,0.0745003,0
1552000,Chlorurus_atrilunula,Scarus_altipinnis,8.68939,1.72643,-0.268512,0.0760706,0
1553000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.137018,0.144663,0.206621,0
1553000,Hipposcarus_longiceps,NA,15.3209,0.0724343,0.436744,2.02983,0
1553000,Chlorurus_atrilunula,Scarus_altipinnis,8.90689,1.39159,-0.247906,0.115472,0
1554000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.1288,-0.038547,0.0588243,0
1554000,Chlorurus_enneacanthus,Chlorurus_frontalis,14.2454,0.883578,0.113803,0.0956097,0
1554000,Chlorurus_atrilunula,Scarus_altipinnis,8.48343,1.17305,-0.208661,0.0474991,0
1555000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.159212,-0.108348,0.0878216,0
1555000,Scarus_xanthopleura,NA,15.2571,0.405237,0.0330777,1.50538,0
1555000,Chlorurus_atrilunula,Scarus_altipinnis,8.74975,1.26755,-0.210833,0.0264175,0
1556000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.418716,-0.0343073,0.310612,0
1556000,Scarus_chameleon,Scarus_globiceps_GBR,11.5503,0.778055,0.0227643,0.343937,0
1556000,Chlorurus_atrilunula,Scarus_altipinnis,8.7927,1.29495,-0.217413,0.0316609,0
1557000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.276121,-0.0279971,0.340357,0
1557000,Chlorurus_atrilunula,Scarus_altipinnis,7.9786,1.16534,-0.200136,0.00604931,0
1558000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.759672,-0.263321,0.359617,0
1558000,Chlorurus_enneacanthus,Chlorurus_frontalis,15.0572,0.282129,0.22566,0.0936889,0
1558000,Chlorurus_atrilunula,Scarus_altipinnis,8.33411,1.01698,-0.106514,0.149297,0
1559000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.258332,-0.0997276,0.11115,0
1559000,Chlorurus_atrilunula,Scarus_altipinnis,8.72522,1.02471,-0.209872,0.167283,0
1560000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.355747,-0.0602419,0.247706,0
1560000,Chlorurus_atrilunula,Scarus_altipinnis,8.7286,1.29481,-0.244679,0.0345671,0
1561000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.790378,-0.233616,0.0925987,0
1561000,Scarus_taeniopterus,Scarus_zelindae,14.0581,0.521908,-0.170336,0.198754,0
1561000,Scarus_arabicus,NA,14.5521,1.00561,0.109727,1.29609,0
1561000,Chlorurus_atrilunula,Scarus_altipinnis,8.30821,1.02136,-0.177426,0.0709025,0
1562000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.315558,-0.118849,0.0846409,0
1562000,Chlorurus_atrilunula,Scarus_altipinnis,8.06084,1.90798,-0.234029,0.041177,0
1562000,Cetoscarus_biocolor,NA,14.9869,0.623904,0.06008,2.94875,0
1563000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.190024,-0.127454,0.225276,0
1563000,Chlorurus_atrilunula,Scarus_altipinnis,5.33891,1.21036,-0.129193,0.0084728,0
1564000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.235371,-0.252186,0.0109932,0
1564000,Scarus_longipinnis,NA,15.6684,0.0164298,-0.249228,0.0777512,0
1564000,Chlorurus_atrilunula,Scarus_altipinnis,7.06992,0.865284,-0.0827161,0.108407,0
1565000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.210522,-0.210739,0.0467137,0
1565000,Scarus_xanthopleura,NA,13.5126,0.0834931,-0.365139,1.26587,0
1565000,Chlorurus_atrilunula,Scarus_altipinnis,8.8524,2.34016,-0.303643,0.23412,0
1566000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0757297,0.0463074,0.116353,0
1566000,Chlorurus_atrilunula,Scarus_altipinnis,8.29168,1.78587,-0.204693,0.136175,0
1567000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.301557,-0.177728,0.177793,0
1567000,Chlorurus_atrilunula,Scarus_altipinnis,8.47404,2.44117,-0.325302,0.0385358,0
1568000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.122476,-0.181773,0.0201781,0
1568000,Chlorurus_atrilunula,Scarus_altipinnis,7.88576,1.76196,-0.271171,0.0246145,0
1569000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.138286,-0.207969,0.0447141,0
1569000,Chlorurus_atrilunula,Scarus_altipinnis,8.76642,2.02278,-0.29759,0.0451355,0
1570000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.151456,-0.0544509,0.0542991,0
1570000,Chlorurus_atrilunula,Scarus_altipinnis,7.90222,1.70696,-0.270998,0.0257939,0
1570000,Hipposcarus_longiceps,NA,13.0541,0.587973,0.0728509,0.731661,0
1571000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.151177,-0.0556327,0.0232026,0
1571000,Chlorurus_atrilunula,Scarus_altipinnis,7.33406,1.60551,-0.223363,0.00680812,0
1572000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0749251,0.292641,0.0725147,0
1572000,Chlorurus_gibbus,Chlorurus_microrhinos_G,13.5963,1.03182,0.0490692,0.209308,0
1572000,Scarus_altipinnis,NA,15.6031,0.998395,-0.2393,0.117052,0
1572000,Chlorurus_atrilunula,Scarus_altipinnis,7.89609,1.39589,-0.194931,0.106644,0
1573000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.691842,-0.345716,0.145371,0
1573000,Chlorurus_atrilunula,Scarus_altipinnis,8.77495,1.54463,-0.284609,0.103608,0
1574000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.127351,0.236964,0.261332,0
1574000,Chlorurus_atrilunula,Scarus_altipinnis,6.04202,0.626738,-0.0560464,0.154817,0
1575000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.618527,-0.312152,0.220436,0
1575000,Scarus_frenatus,NA,14.7511,0.159952,0.0150443,1.06459,0
1575000,Chlorurus_atrilunula,Scarus_altipinnis,8.93409,1.59193,-0.227035,0.223996,0
1576000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.175352,0.289905,0.361438,0
1576000,Scarus_flavipectoralis,Scarus_schlegeli,12.947,0.148013,0.107834,0.142286,0
1576000,Scarus_altipinnis,Scarus_collana,9.73455,1.88105,-0.320606,0.0481098,0
1577000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0592503,0.0156885,0.00910225,0
1577000,Chlorurus_atrilunula,Scarus_altipinnis,8.79977,2.96374,-0.347417,0.286965,0
1578000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.747157,-0.358156,0.0863061,0
1578000,Chlorurus_gibbus,Chlorurus_microrhinos_G,14.0427,1.86993,-0.408511,0.826703,0
1578000,Chlorurus_atrilunula,Scarus_altipinnis,8.0248,4.41764,-0.432372,0.00201177,0
